Id,WnvPresent
1,0.048698973502029126
2,0.048698973502029126
3,0.08826429980276135
4,0.048698973502029126
5,0.048698973502029126
6,0.048698973502029126
7,0.048698973502029126
8,0.048698973502029126
9,0.048698973502029126
10,0.048698973502029126
11,0.08826429980276135
12,0.048698973502029126
13,0.048698973502029126
14,0.048698973502029126
15,0.048698973502029126
16,0.048698973502029126
17,0.048698973502029126
18,0.048698973502029126
19,0.08826429980276135
20,0.048698973502029126
21,0.048698973502029126
22,0.048698973502029126
23,0.048698973502029126
24,0.048698973502029126
25,0.048698973502029126
26,0.048698973502029126
27,0.08826429980276135
28,0.048698973502029126
29,0.048698973502029126
30,0.048698973502029126
31,0.048698973502029126
32,0.048698973502029126
33,0.048698973502029126
34,0.048698973502029126
35,0.08826429980276135
36,0.048698973502029126
37,0.048698973502029126
38,0.048698973502029126
39,0.048698973502029126
40,0.048698973502029126
41,0.048698973502029126
42,0.048698973502029126
43,0.08826429980276135
44,0.048698973502029126
45,0.048698973502029126
46,0.048698973502029126
47,0.048698973502029126
48,0.048698973502029126
49,0.048698973502029126
50,0.048698973502029126
51,0.08826429980276135
52,0.048698973502029126
53,0.048698973502029126
54,0.048698973502029126
55,0.048698973502029126
56,0.048698973502029126
57,0.048698973502029126
58,0.048698973502029126
59,0.08826429980276135
60,0.048698973502029126
61,0.048698973502029126
62,0.048698973502029126
63,0.048698973502029126
64,0.048698973502029126
65,0.048698973502029126
66,0.048698973502029126
67,0.08826429980276135
68,0.048698973502029126
69,0.048698973502029126
70,0.048698973502029126
71,0.048698973502029126
72,0.048698973502029126
73,0.048698973502029126
74,0.048698973502029126
75,0.08826429980276135
76,0.048698973502029126
77,0.048698973502029126
78,0.048698973502029126
79,0.048698973502029126
80,0.048698973502029126
81,0.048698973502029126
82,0.048698973502029126
83,0.08826429980276135
84,0.048698973502029126
85,0.048698973502029126
86,0.048698973502029126
87,0.048698973502029126
88,0.048698973502029126
89,0.048698973502029126
90,0.048698973502029126
91,0.08826429980276135
92,0.048698973502029126
93,0.048698973502029126
94,0.048698973502029126
95,0.048698973502029126
96,0.048698973502029126
97,0.048698973502029126
98,0.048698973502029126
99,0.08826429980276135
100,0.048698973502029126
101,0.048698973502029126
102,0.048698973502029126
103,0.048698973502029126
104,0.048698973502029126
105,0.048698973502029126
106,0.048698973502029126
107,0.08826429980276135
108,0.048698973502029126
109,0.048698973502029126
110,0.048698973502029126
111,0.048698973502029126
112,0.048698973502029126
113,0.048698973502029126
114,0.048698973502029126
115,0.08826429980276135
116,0.048698973502029126
117,0.048698973502029126
118,0.048698973502029126
119,0.048698973502029126
120,0.048698973502029126
121,0.048698973502029126
122,0.048698973502029126
123,0.08826429980276135
124,0.048698973502029126
125,0.048698973502029126
126,0.048698973502029126
127,0.048698973502029126
128,0.048698973502029126
129,0.048698973502029126
130,0.048698973502029126
131,0.08826429980276135
132,0.048698973502029126
133,0.048698973502029126
134,0.048698973502029126
135,0.048698973502029126
136,0.048698973502029126
137,0.048698973502029126
138,0.048698973502029126
139,0.08826429980276135
140,0.048698973502029126
141,0.048698973502029126
142,0.048698973502029126
143,0.048698973502029126
144,0.048698973502029126
145,0.048698973502029126
146,0.048698973502029126
147,0.08826429980276135
148,0.048698973502029126
149,0.048698973502029126
150,0.048698973502029126
151,0.048698973502029126
152,0.048698973502029126
153,0.048698973502029126
154,0.048698973502029126
155,0.08826429980276135
156,0.048698973502029126
157,0.048698973502029126
158,0.048698973502029126
159,0.048698973502029126
160,0.048698973502029126
161,0.048698973502029126
162,0.048698973502029126
163,0.08826429980276135
164,0.048698973502029126
165,0.048698973502029126
166,0.048698973502029126
167,0.048698973502029126
168,0.048698973502029126
169,0.048698973502029126
170,0.048698973502029126
171,0.08826429980276135
172,0.048698973502029126
173,0.048698973502029126
174,0.048698973502029126
175,0.048698973502029126
176,0.048698973502029126
177,0.048698973502029126
178,0.048698973502029126
179,0.08826429980276135
180,0.048698973502029126
181,0.048698973502029126
182,0.048698973502029126
183,0.048698973502029126
184,0.048698973502029126
185,0.048698973502029126
186,0.048698973502029126
187,0.08826429980276135
188,0.048698973502029126
189,0.048698973502029126
190,0.048698973502029126
191,0.048698973502029126
192,0.048698973502029126
193,0.048698973502029126
194,0.048698973502029126
195,0.08826429980276135
196,0.048698973502029126
197,0.048698973502029126
198,0.048698973502029126
199,0.048698973502029126
200,0.048698973502029126
201,0.048698973502029126
202,0.048698973502029126
203,0.08826429980276135
204,0.048698973502029126
205,0.048698973502029126
206,0.048698973502029126
207,0.048698973502029126
208,0.048698973502029126
209,0.048698973502029126
210,0.048698973502029126
211,0.08826429980276135
212,0.048698973502029126
213,0.048698973502029126
214,0.048698973502029126
215,0.048698973502029126
216,0.048698973502029126
217,0.048698973502029126
218,0.048698973502029126
219,0.08826429980276135
220,0.048698973502029126
221,0.048698973502029126
222,0.048698973502029126
223,0.048698973502029126
224,0.048698973502029126
225,0.048698973502029126
226,0.048698973502029126
227,0.08826429980276135
228,0.048698973502029126
229,0.048698973502029126
230,0.048698973502029126
231,0.048698973502029126
232,0.048698973502029126
233,0.048698973502029126
