Id,WnvPresent
1,0.01682664995822891
2,0.010396491228070175
3,0.014032399626517273
4,0.009396491228070175
5,0.009133333333333334
6,0.009133333333333334
7,0.009133333333333334
8,0.014032399626517273
9,0.005763157894736842
10,0.008263157894736842
11,0.005578431372549019
12,0.007263157894736843
13,0.007
14,0.007
15,0.007
16,0.005578431372549019
17,0.0145
18,0.0132
19,0.016
20,0.012199999999999999
21,0.012199999999999999
22,0.012199999999999999
23,0.012199999999999999
24,0.016
25,0.0074
26,0.005
27,0.0094
28,0.005
29,0.005
30,0.005
31,0.005
32,0.0094
33,0.005
34,0.005
35,0.006
36,0.005
37,0.005
38,0.005
39,0.005
40,0.006
41,0.002
42,0.001
43,0.003
44,0.001
45,0.001
46,0.001
47,0.001
48,0.003
49,0.004
50,0.003
51,0.005
52,0.003
53,0.003
54,0.003
55,0.003
56,0.005
57,0.007163157894736843
58,0.005263157894736843
59,0.00747843137254902
60,0.005263157894736843
61,0.005
62,0.005
63,0.005
64,0.00747843137254902
65,0.0052464912280701746
66,0.002763157894736842
67,0.00647843137254902
68,0.002763157894736842
69,0.0025
70,0.0025
71,0.0025
72,0.00647843137254902
73,0.016681385281385283
74,0.01463852813852814
75,0.01318825645421017
76,0.014
77,0.014
78,0.014
79,0.014
80,0.01318825645421017
81,0.004
82,0.002
83,0.003
84,0.002
85,0.002
86,0.002
87,0.002
88,0.003
89,0.033
90,0.027
91,0.029
92,0.027
93,0.027
94,0.027
95,0.027
96,0.029
97,0.009
98,0.009
99,0.012130434782608694
100,0.009
101,0.009
102,0.009
103,0.009
104,0.012130434782608694
105,0.002263157894736842
106,0.0012631578947368421
107,0.0010784313725490195
108,0.0012631578947368421
109,0.001
110,0.001
111,0.001
112,0.0010784313725490195
113,0.006263157894736843
114,0.006263157894736843
115,0.006078431372549019
116,0.005263157894736843
117,0.005
118,0.005
119,0.005
120,0.006078431372549019
121,0.006263157894736843
122,0.007263157894736843
123,0.00807843137254902
124,0.007263157894736843
125,0.006
126,0.006
127,0.006
128,0.00807843137254902
129,0.010263157894736842
130,0.005263157894736843
131,0.01007843137254902
132,0.005263157894736843
133,0.005
134,0.005
135,0.005
136,0.01007843137254902
137,0.0034210526315789475
138,0.0014210526315789472
139,0.0021372549019607837
140,0.0014210526315789472
141,0.0011578947368421054
142,0.0011578947368421054
143,0.0011578947368421054
144,0.0021372549019607837
145,0.01
146,0.010199999999999999
147,0.011
148,0.0092
149,0.0092
150,0.0092
151,0.0092
152,0.011
153,0.014096491228070175
154,0.010263157894736842
155,0.014578431372549019
156,0.010263157894736842
157,0.01
158,0.01
159,0.01
160,0.014578431372549019
161,0.008763157894736842
162,0.010263157894736842
163,0.008578431372549019
164,0.009263157894736843
165,0.009
166,0.009
167,0.009
168,0.008578431372549019
169,0.010629824561403508
170,0.008763157894736842
171,0.009078431372549019
172,0.008763157894736842
173,0.0085
174,0.0085
175,0.0085
176,0.009078431372549019
177,0.013
178,0.009
179,0.012
180,0.008
181,0.008
182,0.008
183,0.008
184,0.012
185,0.005263157894736843
186,0.007263157894736843
187,0.007078431372549019
188,0.007263157894736843
189,0.007
190,0.007
191,0.007
192,0.007078431372549019
193,0.018263157894736842
194,0.006263157894736843
195,0.007078431372549019
196,0.006263157894736843
197,0.005
198,0.005
199,0.005
200,0.007078431372549019
201,0.006429824561403509
202,0.005263157894736843
203,0.004078431372549019
204,0.005263157894736843
205,0.005
206,0.005
207,0.005
208,0.004078431372549019
209,0.003
210,0.006
211,0.0
212,0.006
213,0.006
214,0.006
215,0.006
216,0.0
